"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-04",,,,"0.0",,,,"2.8","-5.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-05",,,,"0.0",,,,"5.6","-7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-06",,,,"0.0",,,,"14.4","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-07",,,,"0.0",,,,"15.0","5.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-08",,,,"0.0",,,,"18.9","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-09",,,,"0.3",,,,"19.4","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-10",,,,"0.5",,,,"15.0","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-11",,,,"0.0",,,,"6.1","-0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-12",,,,"5.1",,,,"8.9","3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-13",,,,"9.4",,,,"10.6","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-14",,,,"0.0",,,,"16.7","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-15",,,,"0.0",,,,"20.0","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-16",,,,"0.0",,,,"21.1","6.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-17",,,,"6.1",,,,"6.7","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-18",,,,"7.4",,,,"7.8","4.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-19",,,,"1.8",,,,"9.4","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-20",,,,"18.0",,,,"10.0","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-21",,,,"0.0",,,,"11.7","1.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-22",,,,"0.0",,,,"2.2","-3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-23",,,,"0.0",,,,"10.6","-2.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-24",,,,"0.0",,,,"13.9","1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-25",,,,"0.0",,,,"12.2","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-26",,,,"16.0",,,,"10.6","5.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-27",,,,"0.0",,,,"11.1","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-28",,,,"0.0",,,,"9.4","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-29",,,,"0.0",,,,"15.6","6.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-30",,,,"0.0",,,,"19.4","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-31",,,,"9.4",,,,"13.9","8.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-01",,,,"0.0",,,,"14.4","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-02",,,,"0.0",,,,"16.7","4.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-03",,,,"0.0",,,,"21.7","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-04",,,,"0.0",,,,"10.6","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-05",,,,"0.0",,,,"8.9","3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-06",,,,"0.0",,,,"7.8","1.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-07",,,,"0.0",,,,"9.4","1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-08",,,,"0.0",,,,"17.2","6.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-09",,,,"18.0",,,,"23.9","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-10",,,,"1.0",,,,"17.2","9.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-11",,,,"0.0",,,,"16.7","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-12",,,,"2.3",,,,"13.9","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-13",,,,"0.0",,,,"21.7","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-14",,,,"0.0",,,,"23.9","13.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-15",,,,"0.3",,,,"26.7","15.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-16",,,,"0.0",,,,"28.3","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-17",,,,"0.0",,,,"30.0","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-18",,,,"25.4",,,,"27.8","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-19",,,,"0.3",,,,"25.6","16.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-20",,,,"0.0",,,,"26.1","16.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-21",,,,"2.0",,,,"16.7","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-22",,,,"9.9",,,,"20.0","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-23",,,,"0.0",,,,"13.9","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-24",,,,"0.0",,,,"13.9","6.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-25",,,,"4.3",,,,"16.7","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-26",,,,"0.0",,,,"17.2","6.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-27",,,,"1.5",,,,"16.1","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-28",,,,"41.9",,,,"23.9","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-29",,,,"0.0",,,,"18.3","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-30",,,,"0.0",,,,"20.6","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-01",,,,"0.0",,,,"18.9","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-02",,,,"35.1",,,,"27.8","15.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-03",,,,"0.0",,,,"18.9","5.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-04",,,,"3.0",,,,"15.6","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-05",,,,"0.0",,,,"17.2","9.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-06",,,,"0.3",,,,"20.0","11.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-07",,,,"0.3",,,,"25.0","15.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-08",,,,"0.0",,,,"23.3","15.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-09",,,,"1.0",,,,"18.3","13.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-10",,,,"0.0",,,,"25.0","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-11",,,,"0.0",,,,"18.9","13.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-12",,,,"1.8",,,,"28.9","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-13",,,,"0.0",,,,"30.6","11.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-14",,,,"0.5",,,,"17.2","11.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-15",,,,"0.0",,,,"21.7","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-16",,,,"0.0",,,,"27.2","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-17",,,,"10.2",,,,"26.7","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-18",,,,"29.0",,,,"17.8","11.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-19",,,,"0.0",,,,"15.6","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-20",,,,"0.0",,,,"15.0","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-21",,,,"0.0",,,,"14.4","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-22",,,,"0.0",,,,"16.7","7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-23",,,,"0.0",,,,"20.6","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-24",,,,"0.0",,,,"28.9","12.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-25",,,,"0.0",,,,"22.2","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-26",,,,"0.0",,,,"22.8","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-27",,,,"0.3",,,,"25.6","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-28",,,,"0.0",,,,"26.1","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-29",,,,"0.0",,,,"27.2","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-30",,,,"0.0",,,,"27.2","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-31",,,,"0.8",,,,"31.7","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-01",,,,"0.0",,,,"30.6","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-02",,,,"0.0",,,,"28.3","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-03",,,,"0.0",,,,"22.8","16.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-04",,,,"0.0",,,,"25.6","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-05",,,,"16.3",,,,"29.4","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-06",,,,"4.8",,,,"28.9","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-07",,,,"0.0",,,,"21.1","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-08",,,,"0.0",,,,"22.2","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-09",,,,"0.0",,,,"25.0","14.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-10",,,,"0.0",,,,"28.3","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-11",,,,"0.0",,,,"30.6","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-12",,,,"0.0",,,,"32.8","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-13",,,,"8.4",,,,"24.4","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-14",,,,"3.6",,,,"20.0","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-15",,,,"3.8",,,,"25.6","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-16",,,,"0.0",,,,"26.7","17.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-17",,,,"0.0",,,,"25.6","16.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-18",,,,"3.3",,,,"26.1","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-19",,,,"1.0",,,,"27.2","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-20",,,,"0.0",,,,"26.7","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-21",,,,"0.0",,,,"26.7","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-22",,,,"0.0",,,,"26.7","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-23",,,,"0.0",,,,"28.9","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-24",,,,"0.0",,,,"31.1","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-25",,,,"0.0",,,,"30.6","23.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-26",,,,"0.0",,,,"32.2","25.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-27",,,,"4.6",,,,"32.2","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-28",,,,"1.8",,,,"28.9","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-29",,,,"0.0",,,,"28.9","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-30",,,,"0.0",,,,"28.9","20.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-01",,,,"0.0",,,,"30.0","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-02",,,,"0.0",,,,"31.7","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-03",,,,"0.0",,,,"33.3","25.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-04",,,,"0.0",,,,"34.4","26.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-05",,,,"0.0",,,,"31.1","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-06",,,,"0.0",,,,"28.3","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-07",,,,"0.0",,,,"27.8","18.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-08",,,,"0.0",,,,"31.7","18.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-09",,,,"1.3",,,,"34.4","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-10",,,,"0.0",,,,"28.3","23.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-11",,,,"0.0",,,,"25.0","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-12",,,,"0.0",,,,"26.1","16.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-13",,,,"0.3",,,,"26.7","20.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-14",,,,"20.8",,,,"24.4","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-15",,,,"0.0",,,,"31.7","19.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-16",,,,"0.0",,,,"31.7","23.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-17",,,,"0.0",,,,"33.9","21.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-18",,,,"0.0",,,,"32.8","25.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-19",,,,"0.0",,,,"32.8","25.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-20",,,,"0.0",,,,"30.0","23.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-21",,,,"0.0",,,,"29.4","24.4",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-22",,,,"0.0",,,,"31.7","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-23",,,,"23.9",,,,"32.2","22.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-24",,,,"0.0",,,,"26.1","22.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-25",,,,"0.0",,,,"25.6","21.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-26",,,,"11.4",,,,"22.8","17.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-07-27",,,,"0.0",,,,"29.4","21.1",,,,,,,,,,
