"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-06",,,,,,,,,"7.8",",,Z","-2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-07",,,,,,,,,"5.0",",,Z","0.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-08",,,,,,,,,"9.4",",,Z","0.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-09",,,,,,,,,"9.4",",,Z","1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-10",,,,,,,,,"11.7",",,Z","2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-11",,,,,,,,,"10.0",",,Z","-1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-12",,,,,,,,,"11.7",",,Z","-2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-13",,,,,,,,,"7.8",",,Z","0.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-14",,,,,,,,,"3.9",",,Z","-2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-15",,,,,,,,,"8.9",",,Z","0.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-16",,,,,,,,,"14.4",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-17",,,,,,,,,"8.9",",,Z","1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-18",,,,,,,,,"7.8",",,Z","-1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-19",,,,,,,,,"11.1",",,Z","-2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-20",,,,,,,,,"13.9",",,Z","6.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-21",,,,,,,,,"18.3",",,Z","5.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-22",,,,,,,,,"11.1",",,Z","3.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-23",,,,,,,,,"7.8",",,Z","1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-24",,,,,,,,,"9.4",",,Z","-0.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-25",,,,,,,,,"11.1",",,Z","1.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-26",,,,,,,,,"18.9",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-27",,,,,,,,,"7.2",",,Z","-2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-02-28",,,,,,,,,"5.0",",,Z","-2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-01",,,,,,,,,"9.4",",,Z","-3.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-02",,,,,,,,,"10.0",",,Z","2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-03",,,,,,,,,"15.6",",,Z","2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-04",,,,,,,,,"2.8",",,Z","-5.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-05",,,,,,,,,"5.6",",,Z","-7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-06",,,,,,,,,"14.4",",,Z","2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-07",,,,,,,,,"15.0",",,Z","5.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-08",,,,,,,,,"18.9",",,Z","3.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-09",,,,,,,,,"19.4",",,Z","7.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-10",,,,,,,,,"15.0",",,Z","2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-11",,,,,,,,,"6.1",",,Z","-0.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-12",,,,,,,,,"8.9",",,Z","3.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-13",,,,,,,,,"10.6",",,Z","6.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-14",,,,,,,,,"16.7",",,Z","7.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-15",,,,,,,,,"20.0",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-16",,,,,,,,,"21.1",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-17",,,,,,,,,"6.7",",,Z","3.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-18",,,,,,,,,"7.8",",,Z","4.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-19",,,,,,,,,"9.4",",,Z","5.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-20",,,,,,,,,"10.0",",,Z","6.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-21",,,,,,,,,"11.7",",,Z","1.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-22",,,,,,,,,"2.2",",,Z","-3.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-23",,,,,,,,,"10.6",",,Z","-2.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-24",,,,,,,,,"13.9",",,Z","1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-25",,,,,,,,,"12.2",",,Z","6.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-26",,,,,,,,,"10.6",",,Z","5.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-27",,,,,,,,,"11.1",",,Z","5.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-28",,,,,,,,,"9.4",",,Z","2.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-29",,,,,,,,,"15.6",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-30",,,,,,,,,"19.4",",,Z","10.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-03-31",,,,,,,,,"13.9",",,Z","8.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-01",,,,,,,,,"14.4",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-02",,,,,,,,,"16.7",",,Z","4.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-03",,,,,,,,,"21.7",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-04",,,,,,,,,"10.6",",,Z","3.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-05",,,,,,,,,"8.9",",,Z","3.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-06",,,,,,,,,"7.8",",,Z","1.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-07",,,,,,,,,"9.4",",,Z","1.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-08",,,,,,,,,"17.2",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-09",,,,,,,,,"23.9",",,Z","12.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-10",,,,,,,,,"17.2",",,Z","9.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-11",,,,,,,,,"16.7",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-12",,,,,,,,,"13.9",",,Z","8.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-13",,,,,,,,,"21.7",",,Z","12.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-14",,,,,,,,,"23.9",",,Z","13.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-15",,,,,,,,,"26.7",",,Z","15.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-16",,,,,,,,,"28.3",",,Z","16.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-17",,,,,,,,,"30.0",",,Z","16.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-18",,,,,,,,,"27.8",",,Z","17.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-19",,,,,,,,,"25.6",",,Z","16.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-20",,,,,,,,,"26.1",",,Z","16.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-21",,,,,,,,,"16.7",",,Z","8.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-22",,,,,,,,,"20.0",",,Z","8.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-23",,,,,,,,,"13.9",",,Z","5.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-24",,,,,,,,,"13.9",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-25",,,,,,,,,"16.7",",,Z","10.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-26",,,,,,,,,"17.2",",,Z","6.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-27",,,,,,,,,"16.1",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-28",,,,,,,,,"23.9",",,Z","12.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-29",,,,,,,,,"18.3",",,Z","10.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-04-30",,,,,,,,,"20.6",",,Z","7.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-01",,,,,,,,,"18.9",",,Z","11.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-02",,,,,,,,,"27.8",",,Z","15.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-03",,,,,,,,,"18.9",",,Z","5.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-04",,,,,,,,,"15.6",",,Z","8.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-05",,,,,,,,,"17.2",",,Z","9.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-06",,,,,,,,,"20.0",",,Z","11.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-07",,,,,,,,,"25.0",",,Z","15.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-08",,,,,,,,,"23.3",",,Z","15.6",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-09",,,,,,,,,"18.3",",,Z","13.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-10",,,,,,,,,"25.0",",,Z","17.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-11",,,,,,,,,"18.9",",,Z","13.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-12",,,,,,,,,"28.9",",,Z","16.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-13",,,,,,,,,"30.6",",,Z","11.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-14",,,,,,,,,"17.2",",,Z","11.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-15",,,,,,,,,"21.7",",,Z","10.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-16",,,,,,,,,"27.2",",,Z","10.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-17",,,,,,,,,"26.7",",,Z","17.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-18",,,,,,,,,"17.8",",,Z","11.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-19",,,,,,,,,"15.6",",,Z","8.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-20",,,,,,,,,"15.0",",,Z","7.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-21",,,,,,,,,"14.4",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-22",,,,,,,,,"16.7",",,Z","7.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-23",,,,,,,,,"20.6",",,Z","8.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-24",,,,,,,,,"28.9",",,Z","12.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-25",,,,,,,,,"22.2",",,Z","17.2",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-26",,,,,,,,,"22.8",",,Z","16.1",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-27",,,,,,,,,"25.6",",,Z","17.8",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-28",,,,,,,,,"26.1",",,Z","18.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-29",,,,,,,,,"27.2",",,Z","18.9",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-30",,,,,,,,,"27.2",",,Z","18.3",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-05-31",,,,,,,,,"31.7",",,Z","20.0",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-01",,,,,,,,,"30.6",",,Z","21.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-02",,,,,,,,,"28.3",",,Z","19.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-03",,,,,,,,,"22.8",",,Z","16.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-04",,,,,,,,,"25.6",",,Z","19.4",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-05",,,,,,,,,"29.4",",,Z","21.7",",,Z",,,,,,,,,,,,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2002-06-06",,,,,,,,,"28.9",",,Z","18.9",",,Z",,,,,,,,,,,,,,,,,,,,
